OrderID,Order date,Start date,End date,Email,CardNumber,PackageID,HotelID,Number of nights,FlightFromNumber,FlightToNumber,Hotel Name,Stars,Review Scores,PropertyStyle,Wifi,Hotel City,Hotel Country,WW Erea,Flight company- From,Flight company- Back,Gender,Birthdate,Age,GroupAge,Order Month,Order weekday,Order hour,Starting date- year,Starting date- Quarter,Starting date- Month,Number of travelers,Price per traveler,Revenue per order,Is returned customer?,Profit,temperature
531346847,23/06/2016 11:22,30/08/2016 0:00,04/09/2016 0:00,mcraigw@icloud.com,8510832047555240,156069501,15,6,QI0813,DD3192,Starwood,1,10,Beach,False,Yokohama,Japan,Far East,Ethiopian Airlines,Egyptair,F,27/06/1995 0:00,27,25-35,6,5,11,2016,3,8,6,2396.224,14377.344,TRUE,2731.69536,30.13920593
531363604,20/06/2013 23:49,10/08/2013 0:00,13/08/2013 0:00,hkigzwa.flkkrsbqxi@gmail.com,9072707213527110,2075734241,184,4,EW5178,VP5392,Best Western,4,5,Luxury,True,Shenzhen,China,Far East,TUIfly,LATAM Brasil,F,30/06/1995 0:00,27,25-35,6,5,23,2013,3,8,6,3596.821333,21580.928,TRUE,6380.37632,18
531346258,06/06/2014 12:22,17/07/2014 0:00,25/07/2014 0:00,hkigzwa.flkkrsbqxi@gmail.com,9072707213527110,296945275,197,9,UG9305,YO3057,Accor,4,10,Spa/Wellness,False,Jakarta,Indonesia,Far East,Thomas Cook Airlines,SAS,F,30/06/1995 0:00,27,25-35,6,6,12,2014,3,7,7,2304.716,16133.012,TRUE,447.93252,15
531370711,09/02/2015 19:04,16/05/2015 0:00,21/05/2015 0:00,bcevc@hotmail.com,3602008298356220,136737921,13,6,CC9754,EV0468,Wyndham,2,4,Family,True,Mumbai,India,Far East,IndiGo Airlines,Transavia Airlines,F,14/07/1995 0:00,26,25-35,2,2,19,2015,2,5,4,2286.774,9147.096,TRUE,2012.36112,24
531346508,25/10/2015 9:32,26/02/2016 0:00,03/03/2016 0:00,cumarana@mac.com,6301424843724490,351139139,31,7,AO1446,JF8271,Starwood,5,6,Ski,False,Caloocan,Philippines,Far East,SWISS,Air India,F,30/07/1995 0:00,26,25-35,10,1,9,2016,1,2,4,5587.125,22348.5,TRUE,7151.52,-5.230054702
531345056,25/08/2018 3:24,18/11/2018 0:00,26/11/2018 0:00,qomawad.wpdtgeae@gmail.com,5303497042167060,2114505408,188,9,BV1856,KB4526,Marriott,5,8,Spa/Wellness,True,Singapore,Singapore,Far East,Cathay Pacific,Czech Airlines,M,29/08/1995 0:00,26,25-35,8,7,3,2018,4,11,5,3452.099,17260.495,TRUE,1452.099,29
531368993,30/11/2015 4:11,06/04/2016 0:00,18/04/2016 0:00,vgfbqgp.yagwh@gmail.com,9709143116282400,223375086,21,13,CC5320,XB0056,Wyndham,4,10,Luxury,False,Santiago,Philippines,Far East,Germanwings,Tunis Air,O,04/09/1995 0:00,26,25-35,11,2,4,2016,2,4,5,3557.564,17787.82,TRUE,6391.1986,12
531353185,13/12/2011 5:45,25/05/2012 0:00,02/06/2012 0:00,objfeiar.hqfbhbmut@gmail.com,4213889326611030,1699571685,153,9,AJ1084,FI4742,InterContinental,5,4,Romantic,True,Prague,Czech Republic,Europe,Eurowings,Frontier,F,06/05/1991 0:00,31,25-35,12,3,5,2012,2,5,7,821.82,5752.74,TRUE,1265.6028,26
531343502,23/12/2010 23:11,01/01/2011 0:00,06/01/2011 0:00,ardagna@comcast.net,9830322335427660,1537472484,239,6,YR1119,WC5364,Best Western,5,6,Luxury,True,Fortaleza,Brazil,Latin America,Avianca,Spirit,O,23/05/1983,39,35-45,12,5,23,2011,1,1,2,2820.87575,5641.7515,TRUE,2506.85539,19
531339651,01/03/2016 11:03,12/03/2016 0:00,15/03/2016 0:00,NULL,7994092388781190,1626082137,145,4,FN3642,UG6123,Starwood,2,4,Family,True,Peshawar,Pakistan,Asia,Oman Air,Pegasus Airlines,F,NULL,#VALUE!,,3,3,11,2016,1,3,6,819.984,4919.904,FALSE,1229.976,22
531347855,27/11/2015 12:00,12/04/2016 0:00,15/04/2016 0:00,treit@me.com,8900793209204430,211980317,19,4,EQ1291,ID6154,Choice,5,9,Business,True,Omsk,Russia,Europe,Spring Airlines,SWISS,F,19/04/1994 0:00,28,25-35,11,6,12,2016,2,4,1,818.955,818.955,TRUE,188.35965,18
531364291,07/08/2014 11:00,30/11/2014 0:00,02/12/2014 0:00,dprice@me.com,3981379492945070,211980317,19,3,EQ1291,ID6154,Choice,5,4,Business,True,Omsk,Russia,Europe,Spring Airlines,SWISS,F,21/07/1954 0:00,67,65+,8,5,11,2014,4,11,1,818.955,818.955,TRUE,163.791,21
531175780,16/09/2013 4:14,05/01/2014 0:00,07/01/2014 0:00,dazyxmw.vaimomnfgz@gmail.com,3738570591377840,1452563968,132,3,SD2791,NW5637,Starwood,5,10,Spa/Wellness,True,Algiers,Algeria,Africa,THAI,Hong Kong Airlines,M,16/05/2000 0:00,22,-25,9,2,4,2014,1,1,7,2818.662,19730.634,TRUE,1489.96484,16
531345332,01/05/2018 15:16,07/06/2018 0:00,12/06/2018 0:00,bockelboy@sbcglobal.net,1942673606460840,1043549192,227,6,XJ6574,UD7715,InterContinental,1,5,Business,True,Phnom Penh,Cambodia,Far East,Oman Air,Delta,F,05/09/1995 0:00,26,25-35,5,3,15,2018,2,6,3,754.864,2264.592,TRUE,543.50208,14
531347509,11/05/2019 2:42,30/10/2019 0:00,06/11/2019 0:00,peterhoeg@aol.com,3129945402705370,831791503,70,8,JQ4560,WH8097,Accor,3,6,Beach,True,Singapore,Singapore,Far East,Lion Airlines,tigerair Australia,F,19/09/1995 0:00,26,25-35,5,7,2,2019,4,10,3,3497.095,10491.285,TRUE,2203.16985,35.56094961
1951868908,03/03/2016 6:07,29/03/2016 0:00,30/03/2016 0:00,tkrotchko@att.net,1957740344643720,1123483553,100,2,LY0132,LY0131,Hyatt,5,9,Spa/Wellness,True,Bangkok,Thailand,Far East,EL AL,EL AL,F,02/10/1995 0:00,26,25-35,3,5,6,2016,1,3,7,2880.391286,20162.739,TRUE,1540.68475,10
531337652,10/05/2019 6:22,03/07/2019 0:00,06/07/2019 0:00,eimear@att.net,7161450670547990,1440627245,131,4,XJ6574,FA4346,Hyatt,5,5,Spa/Wellness,True,Lima,Peru,Latin America,Oman Air,Pegasus Airlines,F,09/04/1984,38,35-45,5,6,6,2019,3,7,6,2815.784667,16894.708,TRUE,1027.88868,14
246813056,12/03/2015 14:28,30/07/2015 0:00,31/07/2015 0:00,juhkoe.jpnfwrzd@gmail.com,1887069623341930,1440627245,131,2,XJ6574,FA4346,Hyatt,5,8,Spa/Wellness,True,Lima,Peru,Latin America,Oman Air,Pegasus Airlines,F,22/08/1956,65,65+,3,5,14,2015,3,7,6,2815.784667,16894.708,TRUE,1027.88868,15
531355893,19/06/2011 13:06,11/10/2011 0:00,19/10/2011 0:00,jelmer@mac.com,6117578135823760,156069501,15,9,QI0813,DD3192,Starwood,4,7,Beach,False,Yokohama,Japan,Far East,Ethiopian Airlines,Egyptair,O,08/10/1995 0:00,26,25-35,6,1,13,2011,4,10,6,2246.46,13478.76,TRUE,2830.5396,27.41043603
531340429,19/09/2013 13:46,13/02/2014 0:00,16/02/2014 0:00,forsberg@me.com,8303568033539650,1892851454,197,4,UH9418,EA9502,Accor,5,6,Spa/Wellness,False,Jakarta,Indonesia,Far East,Czech Airlines,Qatar Airways,F,18/10/1995 0:00,26,25-35,9,5,13,2014,1,2,4,4293.685,17174.74,TRUE,2935.9168,17
531376593,13/10/2019 6:38,19/10/2019 0:00,20/10/2019 0:00,swkhdxy.rigcgfem@gmail.com,8371235589320450,190046085,18,2,CA0099,TK2675,Wyndham,5,10,Luxury,True,Zunyi,China,Far East,S7 Airlines,Dragonair,O,18/10/1995 0:00,26,25-35,10,1,6,2019,4,10,4,2650.77875,10603.115,TRUE,3906.65415,14
531374547,14/12/2011 5:29,25/03/2012 0:00,29/03/2012 0:00,mcraigw@icloud.com,8510832047555240,1555121084,139,5,AI8776,ET3049,Best Western,5,6,Beach,True,New York City,United States,North America,Qantas,Air Italy,F,08/01/1970,52,45-55,12,4,5,2012,1,3,6,815.4776667,4892.866,TRUE,1223.2165,29.66056857
531374921,01/10/2015 14:59,07/01/2016 0:00,13/01/2016 0:00,gavinls@mac.com,2573690547671560,609066859,55,7,VU0274,ZH1856,Choice,3,7,Beach,True,Campinas,Brazil,Latin America,easyJet,Ryanair,F,23/03/1971,51,45-55,10,5,14,2016,1,1,3,812.4366667,2437.31,TRUE,633.7006,32.1551413
531357919,12/08/2013 6:56,19/01/2014 0:00,20/01/2014 0:00,arandal@icloud.com,1265170084572260,609066859,55,2,VU0274,ZH1856,Choice,3,5,Beach,True,Campinas,Brazil,Latin America,easyJet,Ryanair,F,19/06/1973,49,45-55,8,2,6,2014,1,1,3,812.4366667,2437.31,TRUE,633.7006,25.74370153
531354827,12/05/2014 20:49,18/10/2014 0:00,19/10/2014 0:00,forsberg@me.com,8303568033539650,476245749,44,2,IV0407,HH2624,Hyatt,4,7,Romantic,True,Davao City,Philippines,Far East,Philippine Airlines,Korean Air,F,18/10/1995 0:00,26,25-35,5,2,20,2014,4,10,6,562.4925,3374.955,TRUE,708.74055,18
531256188,16/06/2013 20:44,26/08/2013 0:00,31/08/2013 0:00,lstaf@gmail.com,4155634078592740,1892851454,197,6,UH9418,EA9502,Accor,4,8,Spa/Wellness,False,Jakarta,Indonesia,Far East,Czech Airlines,Qatar Airways,M,22/10/1995 0:00,26,25-35,6,1,20,2013,3,8,4,5669.896,22679.584,TRUE,2789.12096,19
531370161,17/08/2018 1:16,26/11/2018 0:00,01/12/2018 0:00,eadpvfkw.wxleqnx@gmail.com,3842241859749310,1734868809,155,6,IM5388,ZD0792,Hilton,3,10,Beach,True,Tunis,Tunisia,Far East,Pegasus Airlines,THAI,F,08/11/1995 0:00,26,25-35,8,6,1,2018,4,11,3,2515.845,7547.535,TRUE,1509.507,37.19650368
531255695,02/12/2014 12:23,13/03/2015 0:00,20/03/2015 0:00,lcheng@icloud.com,4135294115193660,2088600635,185,8,OU2983,DP5797,Starwood,5,4,Beach,True,Zunyi,China,Far East,THAI,Croatia Airlines,O,15/12/1995 0:00,26,25-35,12,3,12,2015,1,3,5,2102.881,10514.405,TRUE,2628.60125,36.78186839
531353577,19/02/2019 23:55,25/05/2019 0:00,31/05/2019 0:00,bwcarty@yahoo.ca,5297925581721250,1123483553,100,7,LY0132,LY0131,Hyatt,4,5,Spa/Wellness,True,Bangkok,Thailand,Far East,EL AL,EL AL,F,17/12/1995 0:00,26,25-35,2,3,23,2019,2,5,7,3120.498,21843.486,TRUE,1725.56692,17
531374504,14/07/2018 1:40,26/08/2018 0:00,28/08/2018 0:00,bwcarty@yahoo.ca,5297925581721250,1009470375,87,3,AK6587,AJ8791,Accor,2,10,Family,True,Bangkok,Thailand,Far East,Alitalia,Jetstar,F,17/12/1995 0:00,26,25-35,7,7,1,2018,3,8,7,978.1782857,6847.248,TRUE,1300.97712,19
531371123,02/07/2012 15:33,25/08/2012 0:00,27/08/2012 0:00,rrkrjmm.zgscukxiov@gmail.com,9433097362143110,1511502854,236,3,YP5403,EE6329,Best Western,3,8,Business,True,Tainan,Taiwan,Far East,Spirit,Air Serbia,F,31/12/1995 0:00,26,25-35,7,2,15,2012,3,8,3,2999.61,8998.83,TRUE,1709.7777,11
531353381,24/11/2017 22:16,22/12/2017 0:00,25/12/2017 0:00,jfinke@msn.com,9051410721920800,1348312025,238,4,YR0048,UO6380,Wyndham,5,4,Romantic,True,Munich,Germany,Europe,Germanwings,Spirit,O,24/09/1971 0:00,50,45-55,11,6,22,2017,4,12,2,807.0125,1614.025,TRUE,290.5245,19
531347579,17/07/2014 22:27,09/01/2015 0:00,17/01/2015 0:00,carcus@att.net,2574969874703250,1348312025,238,9,YR0048,UO6380,Wyndham,4,9,Romantic,True,Munich,Germany,Europe,Germanwings,Spirit,F,26/07/1991 0:00,30,25-35,7,5,22,2015,1,1,2,807.0125,1614.025,TRUE,419.6465,21
1275208989,08/04/2011 20:07,11/08/2011 0:00,14/08/2011 0:00,rrkrjmm.zgscukxiov@gmail.com,9433097362143110,2057537677,183,4,LE7910,GJ2621,Starwood,5,5,Spa/Wellness,True,Zhongshan,China,Far East,Pegasus Airlines,Eurowings,F,31/12/1995 0:00,26,25-35,4,6,20,2011,3,8,3,2761.726,8285.178,TRUE,434.18382,-1
531362068,22/12/2010 2:38,12/04/2011 0:00,20/04/2011 0:00,rrkrjmm.zgscukxiov@gmail.com,9433097362143110,2128823710,189,9,CI2674,OG2298,Hyatt,1,5,Business,True,Zhongshan,China,Far East,Air Italy,Scoot Airlines,F,31/12/1995 0:00,26,25-35,12,4,2,2011,2,4,6,450.995,2705.97,TRUE,622.3731,17
531350221,29/10/2016 9:19,26/12/2016 0:00,31/12/2016 0:00,dmiller@mac.com,7748086827075010,1006930974,87,6,AG9298,YO3057,Accor,1,9,Family,True,Bangkok,Thailand,Far East,LATAM Brasil,SAS,F,02/01/1996 0:00,26,25-35,10,7,9,2016,4,12,6,1481.789333,8890.736,TRUE,1600.33248,26
531332322,21/07/2019 17:50,07/08/2019 0:00,09/08/2019 0:00,stellaau@gmail.com,4714751244509680,1330002566,227,3,XJ7432,YQ7028,InterContinental,5,7,Business,True,Phnom Penh,Cambodia,Far East,Finnair,EVA Air,O,04/01/1996 0:00,26,25-35,7,1,17,2019,3,8,3,2535.845333,7607.536,TRUE,1445.43184,32
531364065,19/08/2015 19:35,28/11/2015 0:00,07/12/2015 0:00,stellaau@gmail.com,4714751244509680,2084598581,185,10,OJ8015,PA5891,Starwood,2,10,Beach,True,Zunyi,China,Far East,Egyptair,Kenya Airways,O,04/01/1996 0:00,26,25-35,8,4,19,2015,4,11,6,644.845,3869.07,TRUE,773.814,32.58812714
531346698,30/12/2010 12:27,04/05/2011 0:00,11/05/2011 0:00,qzmuhfnm.autjvds@gmail.com,2458666202899210,331613720,29,8,VY1455,NE9410,Wyndham,5,10,Luxury,True,Lucknow,India,Far East,Croatia Airlines,Icelandair,O,05/01/1996 0:00,26,25-35,12,5,12,2011,2,5,3,6245.994667,18737.984,TRUE,5442.35648,25
531211614,21/11/2017 18:27,27/02/2018 0:00,28/02/2018 0:00,NULL,3928103564905760,672032469,58,2,XJ6574,FA4346,Marriott,5,8,Beach,True,Lima,Peru,Latin America,Oman Air,Pegasus Airlines,F,NULL,#VALUE!,,11,3,18,2018,1,2,7,802.9042857,5620.33,FALSE,1798.5056,35.62785195
1065226118,15/08/2014 6:56,02/02/2015 0:00,04/02/2015 0:00,boftx@att.net,1813789507474840,1605140141,143,3,CQ7636,TG6953,Accor,5,9,Romantic,True,Lima,Peru,Latin America,Qatar Airways,British Airways,F,15/02/1986,36,35-45,8,6,6,2015,1,2,3,802.2833333,2406.85,TRUE,770.192,15
531376317,05/11/2016 8:22,15/02/2017 0:00,20/02/2017 0:00,pkilab@comcast.net,9617790815509540,1605140141,143,6,CQ7636,TG6953,Accor,5,8,Romantic,True,Lima,Peru,Latin America,Qatar Airways,British Airways,O,07/04/1958,64,55-65,11,7,8,2017,1,2,3,802.2833333,2406.85,TRUE,770.192,5
530919089,22/05/2019 4:21,13/11/2019 0:00,16/11/2019 0:00,qzmuhfnm.autjvds@gmail.com,2458666202899210,728337113,240,4,YY2979,DS3344,Choice,3,6,Family,True,Harbin,China,Far East,Viva Aerobus,Air Italy,O,05/01/1996 0:00,26,25-35,5,4,4,2019,4,11,6,2316.0325,13896.195,TRUE,2779.239,31
531336592,15/08/2015 4:05,24/01/2016 0:00,31/01/2016 0:00,isorashi@verizon.net,6674345487736510,2056605261,183,8,CI2674,UC0946,Starwood,5,7,Spa/Wellness,True,Zhongshan,China,Far East,Air Italy,THAI,F,11/01/1996 0:00,26,25-35,8,7,4,2016,1,1,4,4748.71275,18994.851,FALSE,2858.66126,15
531346411,01/02/2017 1:05,06/07/2017 0:00,12/07/2017 0:00,sscorpio@aol.com,1943545286164480,1626074834,144,7,BN2935,VO3207,Carlson,4,7,Romantic,True,Yokohama,Japan,Far East,TAP Portugal,Avianca,M,28/01/1996 0:00,26,25-35,2,4,1,2017,3,7,2,2237.802,4475.604,TRUE,939.87684,17
531357759,03/11/2012 18:53,23/04/2013 0:00,25/04/2013 0:00,amaranth@att.net,9100952858231210,1174751889,105,3,OU2983,DP5797,Carlson,2,6,Business,True,Zunyi,China,Far East,THAI,Croatia Airlines,O,10/02/1996 0:00,26,25-35,11,7,18,2013,2,4,2,5319.315,10638.63,TRUE,2446.8849,18
951937616,11/07/2017 19:34,10/12/2017 0:00,14/12/2017 0:00,matsn@me.com,1704145307244640,154296191,15,5,FF7718,MA9370,Starwood,5,8,Beach,False,Yokohama,Japan,Far East,Fiji Airways,Air India Express,F,21/02/1996 0:00,26,25-35,7,3,19,2017,4,12,4,3634.912,14539.648,TRUE,2617.13664,33.7060715
531349294,23/11/2018 10:58,28/12/2018 0:00,31/12/2018 0:00,bowmanbs@msn.com,7956045367792310,1330002566,227,4,XJ7432,YQ7028,InterContinental,3,5,Business,True,Phnom Penh,Cambodia,Far East,Finnair,EVA Air,M,10/03/1996 0:00,26,25-35,11,6,10,2018,4,12,3,1743.393667,5230.181,TRUE,941.43258,8
531367738,23/03/2019 21:20,22/05/2019 0:00,27/05/2019 0:00,njpayne@aol.com,2436379486311350,156567188,15,6,BN2935,VO3207,Starwood,5,6,Beach,False,Yokohama,Japan,Far East,TAP Portugal,Avianca,O,15/03/1996 1:00,26,25-35,3,7,21,2019,2,5,2,373.338,746.676,TRUE,164.26872,39.97284037
531336541,18/12/2016 4:58,11/03/2017 0:00,15/03/2017 0:00,ournews@gmail.com,6658005798146580,331613720,29,5,VY1455,NE9410,Wyndham,5,10,Luxury,True,Lucknow,India,Far East,Croatia Airlines,Icelandair,O,30/03/1996 0:00,26,25-35,12,1,4,2017,1,3,3,5336.138667,16008.416,TRUE,5502.104,16
531368673,26/04/2012 20:41,09/09/2012 0:00,12/09/2012 0:00,oxgibwd.ojdojqu@gmail.com,9904843003798600,729208693,249,4,ZW0435,NN7845,Accor,4,4,Spa/Wellness,True,Barcelona,Spain,Europe,Hainan Airlines,Icelandair,O,12/05/1964 0:00,58,55-65,4,5,20,2012,3,9,6,2795.5575,16773.345,TRUE,906.93555,13
531346156,03/04/2018 19:33,14/04/2018 0:00,21/04/2018 0:00,pcebkdow.hvmsbgsl@gmail.com,5812949238073800,729208693,249,8,ZW0435,NN7845,Accor,5,5,Spa/Wellness,True,Barcelona,Spain,Europe,Hainan Airlines,Icelandair,F,01/03/1981 0:00,41,35-45,4,3,19,2018,2,4,6,2795.5575,16773.345,TRUE,1097.86935,8
531368067,05/11/2015 17:51,12/11/2015 0:00,20/11/2015 0:00,hhyryoqt.oubukvb@gmail.com,6588988039547470,729208693,249,9,ZW0435,NN7845,Accor,4,4,Spa/Wellness,True,Barcelona,Spain,Europe,Hainan Airlines,Icelandair,O,17/12/1986 0:00,35,35-45,11,5,17,2015,4,11,6,2795.5575,16773.345,TRUE,954.669,12
531354993,26/05/2014 12:45,29/07/2014 0:00,04/08/2014 0:00,ournews@gmail.com,6658005798146580,623785621,56,7,YT0832,RN8894,Wyndham,1,7,Beach,True,Hiroshima,Japan,Far East,Turkish Airlines,Jet Airways,O,30/03/1996 0:00,26,25-35,5,2,12,2014,3,7,4,1183.035,4732.14,TRUE,993.7494,38.9399568
531351260,20/12/2016 14:10,08/04/2017 0:00,10/04/2017 0:00,cosimo@outlook.com,4818911311174600,547669441,232,3,XS2092,UT8980,Accor,5,9,Luxury,True,Tel Aviv,Israel,Asia,FlyOne,Jeju Air,F,31/07/1955 0:00,66,65+,12,3,14,2017,2,4,2,2793.1625,5586.325,TRUE,2204.85475,13
531063259,21/11/2015 6:00,11/04/2016 0:00,16/04/2016 0:00,dburrows@sbcglobal.net,3165146411903970,547669441,232,6,XS2092,UT8980,Accor,5,5,Luxury,True,Tel Aviv,Israel,Asia,FlyOne,Jeju Air,M,25/03/1978 0:00,44,35-45,11,7,6,2016,2,4,2,2793.1625,5586.325,TRUE,2204.85475,18
531374095,30/06/2017 2:22,30/11/2017 0:00,04/12/2017 0:00,flakeg@verizon.net,5295315497021350,547669441,232,5,XS2092,UT8980,Accor,5,9,Luxury,True,Tel Aviv,Israel,Asia,FlyOne,Jeju Air,F,25/07/1967 0:00,54,45-55,6,6,2,2017,4,11,2,2793.1625,5586.325,TRUE,1917.265,12
531363383,26/08/2017 4:43,19/10/2017 0:00,25/10/2017 0:00,pkplex@optonline.net,2330690516305360,547669441,232,7,XS2092,UT8980,Accor,5,10,Luxury,True,Tel Aviv,Israel,Asia,FlyOne,Jeju Air,M,08/03/1961 0:00,61,55-65,8,7,4,2017,4,10,2,2793.1625,5586.325,TRUE,2013.12825,23
531363809,20/10/2010 3:02,07/02/2011 0:00,11/02/2011 0:00,ournews@gmail.com,6658005798146580,626265450,56,5,KK8027,EK8373,Wyndham,4,4,Beach,True,Hiroshima,Japan,Far East,Austrian,InterJet,O,30/03/1996 0:00,26,25-35,10,4,3,2011,1,2,7,484.1757143,3389.23,TRUE,1084.5536,35.10465395
530929967,09/02/2015 12:01,22/06/2015 0:00,26/06/2015 0:00,dimensio@mac.com,2505992815477940,348102441,31,5,RY5016,PE2344,Starwood,4,8,Ski,False,Caloocan,Philippines,Far East,Xiamen Airlines,French bee,F,05/04/1996 0:00,26,25-35,2,2,12,2015,2,6,2,5824.984,11649.968,TRUE,2795.99232,-21.199027
531358836,06/03/2013 1:57,26/03/2013 0:00,03/04/2013 0:00,trieuvan@yahoo.ca,9978084851013980,1478513266,134,9,BC4355,TE2145,Hilton,4,4,Romantic,False,Guatemala City,Guatemala,Latin America,Hawaiian Airlines,Aeroflot,F,18/12/1978,43,35-45,3,4,1,2013,1,3,6,788.8925,4733.355,TRUE,1183.33875,18
531370563,17/07/2015 9:57,29/11/2015 0:00,06/12/2015 0:00,lbuosmiu.ukkfwbpzeq@gmail.com,2317618788491200,2015797651,249,8,ZW0435,NE9410,Accor,5,4,Spa/Wellness,True,Barcelona,Spain,Europe,Hainan Airlines,Icelandair,F,19/09/1977 0:00,44,35-45,7,6,9,2015,4,11,7,2788.715,19521.005,TRUE,1104.201,19
531374828,08/11/2015 6:49,27/11/2015 0:00,05/12/2015 0:00,carreras@sbcglobal.net,7978498981361320,2015797651,249,9,ZW0435,NE9410,Accor,4,7,Spa/Wellness,True,Barcelona,Spain,Europe,Hainan Airlines,Icelandair,F,26/04/1992 0:00,30,25-35,11,1,6,2015,4,11,7,2788.715,19521.005,TRUE,1104.201,15
531335001,18/06/2012 0:49,09/11/2012 0:00,15/11/2012 0:00,mkearl@verizon.net,5979187528338670,2015797651,249,7,ZW0435,NE9410,Accor,4,8,Spa/Wellness,True,Barcelona,Spain,Europe,Hainan Airlines,Icelandair,O,03/05/1959 0:00,63,55-65,6,2,0,2012,4,11,7,2788.715,19521.005,TRUE,1104.201,16
531366050,10/02/2015 3:15,17/03/2015 0:00,19/03/2015 0:00,fukuchi@mac.com,1901567029788930,1537472484,239,3,YR1119,WC5364,Best Western,4,4,Luxury,True,Fortaleza,Brazil,Latin America,Avianca,Spirit,F,25/10/1995,26,25-35,2,3,3,2015,1,3,2,2785.1855,5570.371,TRUE,2392.59275,21
531348027,05/10/2017 0:34,15/02/2018 0:00,18/02/2018 0:00,msroth@yahoo.ca,3167792398794910,1895161307,195,4,UD7715,OL9627,Choice,5,7,Business,True,Rome,Italy,Europe,Delta,Thomas Cook Airlines,F,29/10/1972 0:00,49,45-55,10,5,0,2018,1,2,5,785.06,3925.3,TRUE,1256.096,8
531373235,24/04/2017 17:27,20/08/2017 0:00,24/08/2017 0:00,eidac@aol.com,4055249512027680,792883571,67,5,FG3994,WJ4021,Marriott,4,10,Family,True,Dallas,United States,North America,Cathay Pacific,United,F,19/08/1963,58,55-65,4,2,17,2017,3,8,7,783.6845714,5485.792,TRUE,1042.30048,36
531371069,06/07/2015 13:15,25/08/2015 0:00,30/08/2015 0:00,agolomsh@hotmail.com,1003647155691800,792883571,67,6,FG3994,WJ4021,Marriott,5,9,Family,True,Dallas,United States,North America,Cathay Pacific,United,F,15/04/1987,35,25-35,7,2,13,2015,3,8,7,783.6845714,5485.792,TRUE,1042.30048,37
531367520,20/03/2015 1:06,06/08/2015 0:00,09/08/2015 0:00,mhassel@icloud.com,9124116882210670,792883571,67,4,FG3994,WJ4021,Marriott,3,10,Family,True,Dallas,United States,North America,Cathay Pacific,United,F,25/03/1950,72,65+,3,6,1,2015,3,8,7,783.6845714,5485.792,TRUE,1042.30048,35
531341462,06/05/2015 12:32,18/06/2015 0:00,20/06/2015 0:00,naoya@yahoo.com,8823092396734680,550255804,49,3,ZO5622,VU8005,Hilton,4,9,Ski,False,Budapest,Hungary,Europe,Dragonair,Vistara,F,11/09/1975 0:00,46,45-55,5,4,12,2015,2,6,6,4782.462,28694.772,TRUE,6886.74528,-6.6404967
531353124,21/03/2014 17:00,13/06/2014 0:00,21/06/2014 0:00,ngedmond@sbcglobal.net,5151985606923060,550255804,49,9,ZO5622,VU8005,Hilton,4,10,Ski,False,Budapest,Hungary,Europe,Dragonair,Vistara,O,08/05/1989 0:00,33,25-35,3,6,17,2014,2,6,6,4782.462,28694.772,TRUE,6886.74528,-0.859703108
531358600,19/06/2015 21:21,03/09/2015 0:00,07/09/2015 0:00,rkobes@comcast.net,1760168802049050,1615121708,234,5,YE6924,ZC6990,Choice,5,9,Family,True,Kharkiv,Ukraine,Europe,TACA,Thomas Cook Airlines,F,05/01/1996 0:00,26,25-35,6,6,21,2015,3,9,1,778.275,778.275,TRUE,147.87225,27
531370789,29/01/2015 23:52,25/03/2015 0:00,26/03/2015 0:00,cfqrvrk.lmnrylw@gmail.com,8796328020195900,609066859,55,2,VU0274,ZH1856,Choice,1,7,Beach,True,Campinas,Brazil,Latin America,easyJet,Ryanair,M,25/03/1977,45,35-45,1,5,23,2015,1,3,3,777.1133333,2331.34,TRUE,582.835,32.43307009
531352256,11/12/2014 19:14,24/02/2015 0:00,03/03/2015 0:00,sscorpio@aol.com,1943545286164480,388812409,195,8,UD7715,RP1824,Choice,1,8,Business,True,Rome,Italy,Europe,Delta,Air Tahiti Nui,M,28/01/1996 0:00,26,25-35,12,5,19,2015,1,2,2,775.705,1551.41,TRUE,496.4512,20
531371742,19/04/2014 14:13,13/08/2014 0:00,18/08/2014 0:00,ianbuck@yahoo.ca,1434785231755650,583653368,54,6,XP6531,XG2028,Wyndham,4,4,Spa/Wellness,True,Kinshasa,Republic of the Congo,Africa,Thomas Cook Airlines,Philippine Airlines,F,16/12/2000 0:00,21,-25,4,7,14,2014,3,8,4,2775.168,11100.672,TRUE,589.12768,14
531373406,20/11/2010 15:21,03/05/2011 0:00,06/05/2011 0:00,neonatus@gmail.com,1237776546212130,275717675,26,4,OH4310,DI1798,Best Western,5,7,Luxury,True,Lima,Peru,Latin America,Fiji Airways,Silkair,F,19/10/1997,24,-25,11,7,15,2011,2,5,4,2775.166,11100.664,TRUE,4202.14608,10
531374262,12/02/2018 20:36,28/06/2018 0:00,04/07/2018 0:00,dlsnape.yojkxdkprd@gmail.com,5107955079071490,397766596,38,7,GL0235,XB4096,Accor,3,9,Beach,True,Hiroshima,Japan,Far East,China Airlines,Qantas,M,13/04/1996 0:00,26,25-35,2,2,20,2018,2,6,1,5153.868,5153.868,TRUE,1236.92832,27.76383993
